record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20171024","NPT","NPT","16","220238","12",,,,,"1","8","2013","20140522","20140522","4F-1706030600300.00","4F-1706030601905.61","3F42001  330002 S01","P","H","P","FR","7.14","86","N","5000","100911",,,"5000","1770","0000","109029","B","0.02","21","232",,,"CLWTR @ LAPWAI CRK","NPT HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220239","12",,,,,"1","8","2013","20140611","20140611","4F-1706030601905.61","4F-1706030601905.61","3F42001  330002 S01","P","H","P","FR","8.6","92","N","0000","207537",,,"0000","1500",,,"B","0.01","21","1254",,,"NPT HATCHERY","NPT HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220240","12",,,,,"1","8","2013","20140522","20140522","4F-1706030600300.00","4F-1706030601905.61","3F42001  330002 S01","P","H","P","FR","7.1","86","N","0000","202383",,,"0000","1463",,,"B","0.01","21","1254",,,"CLWTR @ LAPWAI CRK","NPT HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220246","12",,,,,"1","8","2014","20150529","20150530","4F-1706030601905.61","4F-1706030601905.61","3F42001  330002 S01","P","H","P","FR","6.7","81","N","0000","2045","5000","101866","0000","24953","5000","479","B","0.0019","21","521",,,"NPT HATCHERY","NPT HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220247","12",,,,,"1","8","2014","20150529","20150530","4F-1706030601905.61","4F-1706030601905.61","3F42001  330002 S01","P","H","P","FR","6.4","79","N","0000","203450",,,"0000","50290",,,"B","0.0019","31","521",,,"NPT HATCHERY","NPT HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220300","13",,,,,"1","8","2008","20100405","20100405","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","57","172","N","0000","81467",,,"0000","960",,,"B","0.012","103","515",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220301","13",,,,,"1","8","2008","20100413","20100413","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","50","165","N","0000","80417",,,"0000","1244",,,"B","0.015","99","525",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220302","13",,,,,"1","8","2008","20100414","20100414","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","49","163","N","0000","79756",,,"0000","1907",,,"B","0.023","93","514",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220303","13",,,,,"1","8","2008","20100414","20100414","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","49","163","N","5000","70043",,,"5000","1993",,,"B","0.028","91","506",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220304","13",,,,,"1","8","2008","20100413","20100413","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","50","165","N","5000","70834",,,"5000","984",,,"B","0.014","86","511",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220305","13",,,,,"1","8","2008","20100405","20100405","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","57","172","N","5000","70925",,,"5000","1284",,,"B","0.018","84","506",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220306","12",,,,,"1","8","2009","20100525","20100525","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8.7","92","N","0000","101207",,,"0000","309127",,,"B","0.01","29","512",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220307","12",,,,,"1","8","2009","20100525","20100525","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8.7","92","N","5000","100461",,,"5000","441",,,"B","0.004","31","458",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220308","12",,,,,"1","8","2009","20100524","20100524","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.7","95","N","0000","102167",,,"0000","325440",,,"B","0.004","24","502",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220309","12",,,,,"1","8","2009","20100524","20100524","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.7","95","N","5000","100778",,,"5000","392",,,"B","0.004","27","516",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220310","12",,,,,"1","8","2009","20100525","20100525","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8.9","93","N","0000","100619",,,"0000","203120",,,"B","0.008","22","529",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220311","12",,,,,"1","8","2009","20100525","20100525","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8.9","93","N","5000","100537",,,"5000","765",,,"B","0.008","23","530",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220312","13",,,,,"1","8","2009","20110414","20110414","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","45.8","160","N","0000","89325",,,"0000","1637",,,"B","0.018","138","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220313","13",,,,,"1","8","2009","20110413","20110413","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","47.8","162","N","0000","93103",,,"0000","1126",,,"B","0.012","134","502",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220314","13",,,,,"1","8","2009","20110401","20110401","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","44","158","N","0000","80830",,,"0000","1482",,,"B","0.018","132","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220315","13",,,,,"1","8","2009","20110401","20110401","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","44","158","N","5000","71407",,,"5000","867",,,"B","0.012","154","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220316","13",,,,,"1","8","2009","20110413","20110413","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","47.8","162","N","5000","69415",,,"5000","2766",,,"B","0.038","152","522",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220317","13",,,,,"1","8","2009","20110414","20110415","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","45.8","160","N","5000","71096",,,"5000","286",,,"B","0.018","138","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220318","12",,,,,"1","8","2010","20120412","20120412","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","46.8","161","N","0000","86184",,,"0000","1554",,,"B","0.018","70","508",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220319","12",,,,,"1","8","2010","20120411","20120411","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","48.3","163","N","0000","90110",,,"0000","1177",,,"B","0.013","62","543",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220320","12",,,,,"1","8","2010","20120329","20120329","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","44","158","N","0000","81042",,,"0000","1427",,,"B","0.017","65","520",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220321","12",,,,,"1","8","2010","20120328","20120328","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","44","158","N","5000","72233",,,"5000","432",,,"B","0.006","85","505",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220322","12",,,,,"1","8","2010","20120411","20120411","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","48.3","163","N","5000","79519",,,"5000","316",,,"B","0.004","76","506",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220323","12",,,,,"1","8","2010","20120412","20120412","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","46.8","161","N","5000","74973",,,"5000","903",,,"B","0.012","71","504",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220324","12",,,,,"1","8","2011","20120522","20120522","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.8","95","N","5000","100850",,,"5000","405",,,"B","0.004","25","500",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220325","12",,,,,"1","8","2011","20120522","20120522","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.8","95","N","0000","100500",,,"0000","200645",,,"B","0.01","24","502",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220326","12",,,,,"1","8","2011","20120521","20120521","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.7","95","N","5000","101194",,,"5000","202",,,"B","0.002","28","501",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220327","12",,,,,"1","8","2011","20120521","20120521","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.7","95","N","0000","100818",,,"0000","303117",,,"B","0.004","25","510",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220328","12",,,,,"1","8","2011","20120523","20120523","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.8","96","N","0000","101327",,,"0000","308736",,,"B","0","29","511",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220329","12",,,,,"1","8","2011","20120523","20120523","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.9","96","N","5000","101565",,,,,,,"B","0","30","507",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220330","12",,,,,"1","8","2011","20130416","20130416","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","46.8","160","N","0000","88908",,,"0000","1761",,,"B","0.019","151","505",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220331","12",,,,,"1","8","2011","20130417","20130417","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","46.3","160","N","0000","85359",,,"0000","1005",,,"B","0.012","159","516",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220332","12",,,,,"1","8","2011","20130401","20130401","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","47.8","162","N","0000","89993",,,"0000","720",,,"B","0.008","154","504",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220333","12",,,,,"1","8","2011","20130417","20130417","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","46.3","160","N","5000","71973",,,"5000","580",,,"B","0.008","160","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220334","12",,,,,"1","8","2011","20130416","20130416","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","46.8","160","N","5000","71679",,,"5000","564",,,"B","0.008","165","508",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220335","12",,,,,"1","8","2011","20130401","20130401","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","Y","H","P","FR","47.8","162","N","5000","71930",,,"5000","580",,,"B","0.008","174","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220336","12",,,,,"1","8","2012","20140417","20140417","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","51.5","166","N","0000","86380",,,"0000","580",,,"B","0.01","148","508",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220337","12",,,,,"1","8","2012","20140414","20140414","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","50.4","165","N","0000","88140",,,"0000","295",,,"B","0","147","543",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220339","12",,,,,"1","8","2012","20140401","20140401","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","45.8","160","N","5000","76256",,,"5000","306",,,"B","0","156","505",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220340","12",,,,,"1","8","2012","20140414","20140414","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","50.4","165","N","5000","76657",,,"5000","774",,,"B","0.01","155","506",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220342","12",,,,,"1","8","2013","20140522","20140522","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.1","93","N","0000","98628",,,"0000","2425",,,"B","0.02","29","511",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220343","12",,,,,"1","8","2013","20140521","20140521","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.7","95","N","0000","99142",,,"0000","2438",,,"B","0.02","27","510",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220345","12",,,,,"1","8","2013","20140522","20140522","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.1","93","N","5000","94950",,,"5000","7588","0000","322235","B","0.07","26","307",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220346","12",,,,,"1","8","2013","20140521","20140521","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","9.7","95","N","5000","101241",,,"5000","2801","0000","306204","B","0.03","22","501",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220347","12",,,,,"1","8","2013","20140520","20140520","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8.6","91","N","5000","100063",,,"5000","1404","0000","198055","B","0.01","22","500",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220348","12",,,,,"1","8","2013","20150410","20150411","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","81558",,,"0000","808",,,"B","0.009","168","510",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220349","12",,,,,"1","8","2013","20150409","20150410","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","82413",,,"0000","324",,,"B","0.003","164","510",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220350","12",,,,,"1","8","2013","20150401","20150402","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","80656",,,"0000","324",,,"B","0.004","163","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220351","12",,,,,"1","8","2013","20150410","20150411","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","5000","72369",,,"5000","145",,,"B","0.002","168","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20171024","NPT","NPT","16","220352","12",,,,,"1","8","2013","20150409","20150410","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","5000","72595",,,"5000","144",,,"B","0.002","164","506",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20171024","NPT","NPT","16","220353","12",,,,,"1","8","2013","20150401","20150402","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","5000","72145",,,,,,,"B","0","163","505",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
